baseMean	log2FoldChange	lfcSE	stat	pvalue	padj	expressionh2M8	expressionwt	ensembl	description	gene_biotype	entrezgene_id
FBgn0036181	6902.09897582847	2.21804870400051	0.46246102116267	23.1651551150924	1.48666899788949e-06	1.97191951298232e-05	54.5736621420444	12.1577131318116	FBgn0036181	Mucin 68Ca	protein_coding	2768980
FBgn0050345	1139.86196636739	-1.04938008018151	0.21156664950241	23.1491302295721	1.49910996507922e-06	1.98549277112775e-05	13.8666844252045	38.3015014508535	FBgn0050345		protein_coding	246553
FBgn0035281	604.917422165894	1.45757856300192	0.306885297369182	23.1175952800127	1.52389798515862e-06	2.01239567996056e-05	49.0049316780083	23.8440256188643	FBgn0035281	Cuticular protein 62Bc	protein_coding	38241
FBgn0031500	299.396250928075	1.47255742754834	0.310396468859425	23.0891312583496	1.54662493409729e-06	2.03941320122242e-05	17.3476563785563	8.92761827924832	FBgn0031500		protein_coding	33521
FBgn0259716	2180.52171447715	-1.48745979884943	0.294384295667253	23.0830254622692	1.55154418804422e-06	2.04290437526817e-05	22.8926610841761	78.7717728254824	FBgn0259716	Neprilysin-like 6	protein_coding	33893
FBgn0037420	1030.4836545681	2.55284559950988	0.530137147810747	23.0396149906276	1.58697407279636e-06	2.08649968372188e-05	180.788141563892	54.0781942692531	FBgn0037420		protein_coding	40767
FBgn0030853	1085.16306799545	1.07587161327192	0.227309929732459	22.9934851054785	1.6255132558033e-06	2.13404973860424e-05	94.2734075652207	64.1416343209577	FBgn0030853	NADH dehydrogenase (ubiquinone) 24 kDa subunit	protein_coding	32740
FBgn0003256	532.746793026453	-1.35597001850621	0.272163434102297	22.9875881149535	1.63050709462005e-06	2.13437413419478e-05	7.34281218210717	28.2735021142691	FBgn0003256	rolled	protein_coding	3354888
FBgn0000667	12540.8489645745	1.15869885952162	0.245040227676951	22.9744806782555	1.64166225154937e-06	2.14585299828248e-05	234.272874263757	136.537769875211	FBgn0000667	alpha actinin	protein_coding	31166
FBgn0034999	5858.2805127601	-2.09658525597802	0.404113762737038	22.9086668090132	1.69884142327517e-06	2.21737023505277e-05	39.3022653558831	221.420336973966	FBgn0034999	Fatty acid transport protein 3	protein_coding	37887
FBgn0038845	3840.74096896613	1.29127187892557	0.273694095447097	22.8655690583181	1.73736297643006e-06	2.26108614284161e-05	165.769538874555	104.380690267033	FBgn0038845	Alkaline phosphatase 5	protein_coding	42482
FBgn0039852	238.734665670618	-1.87067506387799	0.371093448798958	22.8681066696709	1.73507072950623e-06	2.26108614284161e-05	1.04872395184403	4.42728367953761	FBgn0039852	nyobe	protein_coding	43716
FBgn0085468	355.72457676265	1.04807219211143	0.22194347561647	22.829843855101	1.76995815478421e-06	2.30017827832e-05	129.640790209677	82.9302893826171	FBgn0085468	NADH dehydrogenase (ubiquinone) MWFE subunit	protein_coding	5740593
FBgn0034553	660.583047508078	2.06330101254245	0.43464817641923	22.8244816946001	1.77490318140717e-06	2.30327623526618e-05	30.3804762107169	9.7085155205064	FBgn0034553		protein_coding	37358
FBgn0032934	228.026712103243	-1.56442617851929	0.314762475093027	22.7860372359874	1.81076517638618e-06	2.34642813130273e-05	1.79705587983355	7.62914494518727	FBgn0032934		protein_coding	35395
FBgn0033448	2283.88731730834	1.22922795277415	0.261051897768125	22.7719584605719	1.82407928471949e-06	2.36027985719171e-05	85.7151015270466	47.2900206229349	FBgn0033448	hebe	protein_coding	36011
FBgn0031869	329.387398947229	1.47535419371219	0.31299340016175	22.7596835845329	1.83576757650061e-06	2.37199106544109e-05	3.47643333148718	1.56906281709598	FBgn0031869		protein_coding	33969
FBgn0033133	1838.43312556236	-1.34010614277277	0.269404038293487	22.6916675658205	1.90190815867447e-06	2.44340858156565e-05	54.7647802879488	190.591946153109	FBgn0033133	Tetraspanin 42Ek	protein_coding	35621
FBgn0038301	434.887666926062	-1.33296393193336	0.270095812865168	22.6849605510456	1.90855834233107e-06	2.44845437554683e-05	4.52589927275759	15.8229374710604	FBgn0038301		protein_coding	41831
FBgn0031055	546.387431728817	1.211119736	0.257677910064342	22.6555516964694	1.93799446973729e-06	2.48267582141702e-05	15.2063932474841	8.56918013524102	FBgn0031055	eye transformer	protein_coding	32975
FBgn0039326	56.41302026825	2.4496652618885	0.518832351659005	22.6294826095739	1.96446829931465e-06	2.51301044320578e-05	3.41101163807286	0.64293894205107	FBgn0039326		protein_coding	43066
FBgn0036589	688.970391831589	1.2765758979092	0.271926220273442	22.6115799076813	1.98285877152164e-06	2.53293308697359e-05	129.080245697982	72.1441649376747	FBgn0036589		protein_coding	39785
FBgn0038294	16193.8675853655	1.24450768203646	0.265632342681689	22.5524325169609	2.04485444354844e-06	2.60842212919591e-05	958.460173286105	570.954502781997	FBgn0038294	Myofilin	protein_coding	41824
FBgn0034624	44.0127714382482	3.06789478352195	0.646565548581825	22.5427138174527	2.05522555931587e-06	2.61793816642035e-05	4.65290222355515	0.607370723014834	FBgn0034624		protein_coding	37441
FBgn0034248	313.42692506939	1.1982790220244	0.255721074754819	22.5323195162109	2.06637603275276e-06	2.62470616702622e-05	73.6247405599847	45.105684753357	FBgn0034248		protein_coding	36995
FBgn0038129	1714.0736959315	-1.24489355146093	0.252269090426567	22.507975070377	2.09272960120045e-06	2.65443121348316e-05	18.0708900565076	56.0240370993903	FBgn0038129	TBC1 domain family member 5	protein_coding	41628
FBgn0031918	47.2756283284561	2.15647760234148	0.460252892359909	22.493768422968	2.10826422628916e-06	2.67036904042513e-05	4.12706404245265	1.3428725794626	FBgn0031918		protein_coding	34027
FBgn0031307	2862.51047951632	1.1648282290155	0.250505281644192	22.2073492491329	2.44735210207854e-06	3.0789277653273e-05	93.9206545295481	58.9589641521019	FBgn0031307	Major Facilitator Superfamily Transporter 3	protein_coding	33292
FBgn0038716	1178.81255899554	-2.10126372899345	0.412602960015235	22.2042038753757	2.45136470585382e-06	3.0789277653273e-05	8.54225103813072	46.1789384561222	FBgn0038716		protein_coding	42335
FBgn0003071	5034.16529872561	1.04327538449363	0.22452769785638	22.1712792782344	2.49376535403027e-06	3.12781475994341e-05	95.6949246784716	62.5388489013142	FBgn0003071	Phosphofructokinase	protein_coding	36060
FBgn0032167	2713.2211521569	1.12583813133553	0.242431905319745	22.1503943365506	2.52104180413795e-06	3.1576224156842e-05	74.1570533449727	50.6070492172973	FBgn0032167		protein_coding	34322
FBgn0038492	617.614652447152	-2.87404136352984	0.546554848484572	22.0655665090501	2.63494151456109e-06	3.29569249519442e-05	0.755497030193891	7.61915861753123	FBgn0038492	Mucin related 89F	protein_coding	42080
FBgn0038467	1402.21574193876	-1.24047784833737	0.254162321098782	22.0468202545267	2.66080097741996e-06	3.32341433193579e-05	14.6783624463471	44.2970289212148	FBgn0038467	Adenylosuccinate Lyase	protein_coding	42051
FBgn0010043	75.2535616262296	2.83595506616692	0.602796375892435	21.9995301681987	2.72717216214192e-06	3.40158935563693e-05	11.6662045475858	1.96655438971775	FBgn0010043	Glutathione S transferase D7	protein_coding	48340
FBgn0030607	235.595237838361	1.709185152686	0.369178380925885	21.8876917874833	2.89082155573466e-06	3.60071443915815e-05	9.7127432073255	3.99437871378869	FBgn0030607	doppelganger von brummer	protein_coding	32436
FBgn0038680	421.240629625996	1.49425810769116	0.323417097894015	21.8732451794532	2.91266722335337e-06	3.62290682429002e-05	17.1151809385728	7.32023743000497	FBgn0038680	Cytochrome P450 12a5	protein_coding	42293
FBgn0264272	1097.03721529875	1.97788873552208	0.426773226663887	21.8061413345044	3.01633109721536e-06	3.73634511807957e-05	23.3379838982446	8.04285560559948	FBgn0264272	multiple wing hairs	protein_coding	38131
FBgn0033638	3597.10217344811	-1.29109086073364	0.265294617578126	21.7537632772574	3.09981217887619e-06	3.83447192911054e-05	14.994413964112	46.2876515292427	FBgn0033638		protein_coding	36243
FBgn0028948	28.9552250409716	3.66763927268752	0.786140117604587	21.745976551641	3.11241920531998e-06	3.84063239476954e-05	3.6225803559896	0.41839972108182	FBgn0028948		protein_coding	34916
FBgn0041789	8587.16678712596	1.1187563438195	0.243173206712198	21.7454129326633	3.11333372154675e-06	3.84063239476954e-05	374.76151183375	234.364974267766	FBgn0041789	Paxillin	protein_coding	35215
FBgn0039239	1221.32144203702	-1.23796058486732	0.255851877176262	21.6715765917889	3.23550038867329e-06	3.9858705473067e-05	87.9935352681845	273.079060494344	FBgn0039239		protein_coding	42969
FBgn0032850	301.798767976055	1.6584576303459	0.360452379384551	21.6585445235729	3.25755686721715e-06	4.00755251804156e-05	13.7493473596522	6.21990974889546	FBgn0032850	Kua	protein_coding	35300
FBgn0011603	819.909657577209	1.45415529240225	0.317051950545574	21.5620424844915	3.42564881544774e-06	4.20083466966011e-05	20.5533420115194	9.67060247358989	FBgn0011603	inebriated	protein_coding	33659
FBgn0037807	77.3785689981942	1.99267476129841	0.434246600065002	21.5603457738747	3.42868080454856e-06	4.20083466966011e-05	2.96816138973194	0.85408043768163	FBgn0037807		protein_coding	41259
FBgn0085195	60924.045944827	-1.13497225197616	0.235681114504489	21.5351958107849	3.47394037351038e-06	4.25049602435086e-05	13778.4810279383	39868.4579263735	FBgn0085195		protein_coding	5740596
FBgn0033708	480.972325667481	-1.83741696646026	0.372679138780517	21.5162275104763	3.50847164867561e-06	4.28691379572551e-05	3.91260313587459	15.2907498364155	FBgn0033708		protein_coding	36331
FBgn0028491	5374.77806844544	1.01794946501256	0.222770384610554	21.4405758015554	3.64965407433529e-06	4.44282982889579e-05	122.424370131737	76.4637331100226	FBgn0028491		protein_coding	31341
FBgn0039050	232.883686731937	1.05867939300715	0.23132417261241	21.4399231603556	3.65089652346713e-06	4.44282982889579e-05	10.1738788585776	6.32973168822228	FBgn0039050		protein_coding	42729
FBgn0030183	1068.24502054071	-1.49547280623564	0.308197264557576	21.3662227146181	3.79396729125327e-06	4.59826790434511e-05	14.0240819096965	49.9275669232423	FBgn0030183	Yippee-like	protein_coding	31949
FBgn0051769	183.430797767134	2.35918206309075	0.512300481012221	21.3110758476069	3.90468925213689e-06	4.72609292657699e-05	16.2077346306349	3.41291285103163	FBgn0051769		protein_coding	318934
FBgn0038717	200.072387306574	1.59680231575811	0.349973194638026	21.2988837859226	3.92960246896348e-06	4.74985416712212e-05	9.1972295882241	3.84486181892974	FBgn0038717		protein_coding	42336
FBgn0051075	17368.2340078291	-1.14464029138195	0.238974045913253	21.2949896349013	3.93759332513728e-06	4.75312439905497e-05	291.094742329405	830.099572753726	FBgn0051075		protein_coding	43244
FBgn0035734	143.115581146422	2.0848106440394	0.455320225207066	21.2770092626905	3.97470130214045e-06	4.79148643567682e-05	9.3416245645665	2.40738006913615	FBgn0035734		protein_coding	38772
FBgn0027291	4081.56710566165	1.16071718258319	0.255171433840195	21.2552413459454	4.02009595226761e-06	4.8397219409294e-05	207.245966718704	137.373808599081	FBgn0027291	Isocitrate dehydrogenase 3a	protein_coding	32940
FBgn0033725	50706.8696395707	-2.1911183614818	0.436608178121829	21.1994167376988	4.13890449254373e-06	4.97609199217189e-05	554.732111316766	2822.75760547274	FBgn0033725	Cuticular protein 49Ac	protein_coding	36348
FBgn0016694	431.5291450024	1.8155290213264	0.39865752924867	21.1418717247028	4.26506407218938e-06	5.12092405890509e-05	8.89467260777751	3.15800901850179	FBgn0016694	PAR-domain protein 1	protein_coding	45588
FBgn0050163	1464.96425904947	1.19159778727353	0.263114282046746	21.0593253235721	4.45280459575282e-06	5.33210009715115e-05	331.953560598754	213.686007151695	FBgn0050163	Cuticular protein 60D	protein_coding	246492
FBgn0039464	662.523383827121	1.24456046896102	0.274900509541508	21.0244943891031	4.53449028759151e-06	5.4226956324881e-05	30.0616613039082	17.4089021538166	FBgn0039464		protein_coding	43240
FBgn0283479	3326.37961638913	-1.20306615701136	0.252547811588153	20.9998613226271	4.59316616435716e-06	5.47103884980979e-05	48.320796739019	154.834501863717	FBgn0283479	Alkaline phosphatase 1	protein_coding	40372
FBgn0034512	916.640966087196	-1.92930610681655	0.392885933429443	20.9923425451896	4.61122719939813e-06	5.48193260048071e-05	23.5502118222813	100.246989522369	FBgn0034512	Bombardier	protein_coding	37314
FBgn0031471	218.97435578373	-1.17210818216893	0.250390182196117	20.9450030434052	4.72659112026872e-06	5.6002943273487e-05	5.07642980197615	14.9292060649888	FBgn0031471		protein_coding	33484
FBgn0010612	1528.35568991499	1.06816664793803	0.236666256159951	20.9155867895461	4.79973167986261e-06	5.67947197329006e-05	370.049573948146	262.1507985727	FBgn0010612	ATP synthase, subunit G	protein_coding	46069
FBgn0032779	1749.92384271302	1.52235612623861	0.337139471936954	20.8976701137853	4.84483519758562e-06	5.72530918947273e-05	61.4972442171028	25.7499786668064	FBgn0032779	Alkaline phosphatase 12	protein_coding	35218
FBgn0017482	475.243626464517	1.21935269678945	0.271215434555112	20.7352043514533	5.2737475035511e-06	6.20769781406218e-05	16.65165581979	8.39298747073787	FBgn0017482	Type III alcohol dehydrogenase	protein_coding	37551
FBgn0026409	17702.4198485493	1.25789040711459	0.280188140676696	20.707463889286	5.3507027458476e-06	6.28390297427367e-05	729.882477710381	442.317979635626	FBgn0026409	Mitochondrial phosphate carrier protein 2	protein_coding	39587
FBgn0038180	911.39925176977	-1.43733031601936	0.301689811721861	20.7068341742132	5.35246266906886e-06	6.28390297427367e-05	9.60429912223643	33.9011359476173	FBgn0038180	Chitinase 5	protein_coding	41687
FBgn0033928	287.920191929045	1.28182606115613	0.285620285091789	20.6488809858516	5.51694213142496e-06	6.46856070246476e-05	26.6900257610601	14.5255179928694	FBgn0033928	Arc2	protein_coding	36597
FBgn0038079	95.8359300937535	1.62923495925521	0.36376594462246	20.6158719780109	5.61288434276881e-06	6.57248292897395e-05	13.3319064772418	5.85534805072497	FBgn0038079	Ninjurin C	protein_coding	41568
FBgn0034092	28.9000426958236	3.17290991596059	0.703244847974547	20.6079464740312	5.63616841501665e-06	6.58567990794325e-05	8.79290499773402	0.977500481675284	FBgn0034092		protein_coding	36798
FBgn0266579	245.699611175989	1.18875053094752	0.265129299878485	20.607052534627	5.63880076628078e-06	6.58567990794325e-05	7.75069361689101	4.8385421505674	FBgn0266579	tau	protein_coding	326116
FBgn0037553	256.648822220513	-1.15662935005593	0.248812022298942	20.5766382984053	5.72909947675361e-06	6.68246324182169e-05	3.32604864990268	9.9632048557695	FBgn0037553		protein_coding	40964
FBgn0015040	1825.35178465945	1.05105266341428	0.234926114648204	20.5450942717673	5.8242861345482e-06	6.7759127047855e-05	69.1883311248663	44.1334185781971	FBgn0015040	Cytochrome P450 9c1	protein_coding	37941
FBgn0035087	1805.03188249199	1.00265985545237	0.224553485089288	20.4557652150283	6.1025452833957e-06	7.08131480433259e-05	49.1283941883065	35.3569423394569	FBgn0035087		protein_coding	37994
FBgn0003378	17483.522670398	-1.52796284707363	0.322220049231657	20.1874659977957	7.02114774077313e-06	8.09502328625292e-05	2796.0718845653	10029.2540580299	FBgn0003378	Salivary gland secretion 8	protein_coding	39285
FBgn0032474	1242.54890103906	-1.1354994353264	0.24434037175749	20.1876123802975	7.020610475088e-06	8.09502328625292e-05	22.2138501341646	63.3011156581352	FBgn0032474	DnaJ homolog	protein_coding	34707
FBgn0051370	125.117374970565	1.62279276205642	0.365513839167404	20.1746801758804	7.06823496258207e-06	8.13887797932145e-05	7.09126572023811	3.39605738342192	FBgn0051370		protein_coding	43060
FBgn0028864	116.281074521466	-2.61917669007234	0.540097418393315	20.1696013214424	7.08702706013928e-06	8.1396723310131e-05	0.892931671379449	6.95552248514159	FBgn0028864		protein_coding	34922
FBgn0051780	116.281074521466	-2.61917669007234	0.540097418393315	20.1696013214424	7.08702706013928e-06	8.1396723310131e-05	0.892931671379449	6.95552248514159	FBgn0051780		protein_coding	318937
FBgn0035244	1438.37214551858	1.13782256349728	0.256755999258156	20.161305351737	7.11783062773369e-06	8.16462383102156e-05	38.7283359798456	25.9863894214829	FBgn0035244	ATP binding cassette subfamily B member 7	protein_coding	38193
FBgn0035886	178372.127653714	1.13568963744032	0.256633461462851	20.1241069621532	7.2576119537623e-06	8.31435723569228e-05	17749.7258234071	12439.4595308678	FBgn0035886	Jonah 66Ci	protein_coding	38952
FBgn0015575	3342.82903883999	1.17425803824973	0.265614499044163	20.0761096081648	7.4420526031758e-06	8.51480649622901e-05	110.351739863902	63.2272270398322	FBgn0015575	alpha-Esterase-7	protein_coding	40901
FBgn0038674	155.02905288967	1.48056893965155	0.334872608244554	20.0095800589949	7.70551502444161e-06	8.80504404254173e-05	13.2102668512399	6.78687297982864	FBgn0038674		protein_coding	42281
FBgn0052039	190.865709900453	-1.42735305395387	0.310345824609772	19.933387625758	8.0187665667617e-06	9.13976777375006e-05	9.37455555411983	34.4319616083211	FBgn0052039	small VCP interacting protein	protein_coding	317834
FBgn0034761	394.81719462187	1.7044457373414	0.386139376985791	19.9181968673498	8.08273299042819e-06	9.20101490923047e-05	71.8819339692436	25.1818255641879	FBgn0034761		protein_coding	37599
FBgn0032472	14.0751462434824	4.45741348073241	1.0433712062821	19.8740123162004	8.27171569262435e-06	9.39236606360742e-05	7.54219059598482	0.542369221335536	FBgn0032472		protein_coding	34704
FBgn0028424	1609.85821197277	1.51189018272157	0.343640821899789	19.8423752920825	8.40975057279794e-06	9.53706013886152e-05	82.4929034218047	35.056442619032	FBgn0028424	Juvenile hormone-inducible protein 26	protein_coding	36819
FBgn0031860	208.079519539637	1.47172676305664	0.335294677696174	19.7384932393239	8.8794703589777e-06	0.000100570625866859	14.227661999427	6.52006356974367	FBgn0031860	D-amino acid oxidase 2	protein_coding	33955
FBgn0038519	959.59886275824	1.02820116091403	0.234607151137622	19.6952431588834	9.08271723308808e-06	0.000102637090248394	69.8387866579179	47.0847154732505	FBgn0038519	Peroxiredoxin 3	protein_coding	42109
FBgn0036764	262.658568972984	-1.1074701811685	0.244327583746621	19.6243099321999	9.42621942495799e-06	0.000106228059258956	3.38229580464757	9.24872585718133	FBgn0036764		protein_coding	39990
FBgn0038105	74.8585034223389	2.28204460509461	0.518643415380062	19.5901312872743	9.59636039140158e-06	0.000108010098873435	4.5150988474546	1.17662127378844	FBgn0038105	yellow-f2	protein_coding	41596
FBgn0032810	81.4754862057248	2.75022225723067	0.619789742821641	19.5714592425123	9.69060854823463e-06	0.000108934553342843	10.5731453873111	2.32061476904279	FBgn0032810		protein_coding	35252
FBgn0038740	1912.87039145183	1.15710181241521	0.265145587806306	19.5593931780641	9.75200644036994e-06	0.000109487882544628	25.3719496702884	16.6124817215466	FBgn0038740		protein_coding	42362
FBgn0037518	212.596608952463	1.69229452612782	0.386844094702761	19.5432886301594	9.83456305915749e-06	0.00011027708926559	11.1005264426681	5.1506216945511	FBgn0037518		protein_coding	40921
FBgn0046876	300.840638711509	-2.88722613867055	0.587106947268191	19.5287127854464	9.9098879275593e-06	0.00011098334014015	3.84991043120217	26.7729404324286	FBgn0046876	Odorant-binding protein 83ef	protein_coding	40747
FBgn0051901	4463.85327379829	-1.53392135949493	0.329418229384541	19.4749120180046	1.01929690007335e-05	0.000114011654506961	50.5709807746943	184.842404145727	FBgn0051901	Mucin related 29B	protein_coding	319014
FBgn0033830	265.387807238884	3.17287686171305	0.706304336752833	19.4616780386385	1.02638371168377e-05	0.000114377555380076	18.1404931186625	2.50413463877816	FBgn0033830		protein_coding	36481
FBgn0038257	413.061033084096	1.97393433789252	0.451043188364346	19.4634234361201	1.0254462244709e-05	0.000114377555380076	37.2743149386086	13.6901074275907	FBgn0038257	Senescence marker protein-30	protein_coding	41786
FBgn0039938	136.430451217052	-1.3690951715315	0.303798153781964	19.4321562254039	1.04237147431531e-05	0.000116015429065812	0.938669010798287	3.22339458236604	FBgn0039938	Sox102F	protein_coding	43844
FBgn0033904	30.0284475985343	2.97564253920831	0.679316040598159	19.377032336592	1.07289669366144e-05	0.000119118024272807	3.18409616022983	0.531257308581741	FBgn0033904		protein_coding	36567
FBgn0039257	3368.2531951028	-1.95726615798498	0.413341853395909	19.3581684337075	1.08354754961973e-05	0.000120152196223554	4.90569655191941	24.8785924947272	FBgn0039257	tenectin	protein_coding	42990
FBgn0029769	45.2058738354294	3.66676092703996	0.820012753887193	19.3431540285189	1.09210075162714e-05	0.000120802731357723	2.27983190026777	0.154300358286845	FBgn0029769	fra mauro	protein_coding	31464
FBgn0027620	275.297529085417	1.10051865568029	0.25344852779628	19.3336165565168	1.09756910641799e-05	0.000121109680662785	3.35263406380617	2.20005404436698	FBgn0027620	ATP-dependent chromatin assembly factor large subunit	protein_coding	43751
FBgn0035608	87.4169122738054	2.41802049568415	0.552816407818778	19.334800269019	1.09688892760988e-05	0.000121109680662785	6.73630045808646	2.00176759210196	FBgn0035608	blanks	protein_coding	38620
FBgn0027932	8328.46214322008	-1.16040855241338	0.254225661134572	19.3206240188586	1.1050627059155e-05	0.000121754581986136	91.590344817701	274.329187507914	FBgn0027932	A kinase anchor protein 200	protein_coding	34170
FBgn0034005	87.7856317324938	3.07884776330867	0.693050831435965	19.3187956489909	1.10612135530605e-05	0.000121754581986136	2.25132745146431	0.399856848884426	FBgn0034005	Integrin alphaPS4 subunit	protein_coding	36693
FBgn0038082	690.45009104234	2.07760200339583	0.475867355315946	19.2980690423243	1.11819376912014e-05	0.000122782864050029	33.5267759320675	10.3284872553701	FBgn0038082	UDP-glycosyltransferase family 37 member A2	protein_coding	41573
FBgn0031470	113.751860631881	-1.52353294562153	0.338789363463112	19.283120202011	1.12698291122958e-05	0.000123597040496191	2.5645861768062	9.8890784314007	FBgn0031470		protein_coding	33483
FBgn0001092	23451.7472259304	1.04581991982132	0.241402620241191	19.2797236072694	1.12898958493404e-05	0.000123666301307087	1167.31085752748	799.424924489748	FBgn0001092	Glyceraldehyde 3 phosphate dehydrogenase 2	protein_coding	32545
FBgn0035964	3437.37138696472	-1.63286618437022	0.352403453258324	19.1243707312715	1.22471019762407e-05	0.000133662849602345	95.7774099010853	372.475547850677	FBgn0035964	Dihydropteridine reductase	protein_coding	39050
FBgn0037176	201.61929376679	1.31553778962305	0.305174048381467	19.0648503468064	1.26350702681407e-05	0.000137563180292238	23.2582139891112	13.9229192925605	FBgn0037176		protein_coding	40481
FBgn0036992	72.6511311388515	2.56613096285991	0.58996450764741	19.052809639979	1.27150430698718e-05	0.000138266484071774	5.43056620898476	1.1575511014197	FBgn0036992	4-hydroxyphenylpyruvate dioxygenase	protein_coding	40263
FBgn0024836	1344.59407096148	-1.15098374084612	0.254735715344501	19.0185515193225	1.29453726891261e-05	0.000140601131151342	2.50275749394512	7.83481199388062	FBgn0024836	starry night	protein_coding	36125
FBgn0031010	165.58772534455	1.49254547349277	0.347367540554784	18.8976030212114	1.37925863261604e-05	0.000149441841965254	6.61771922776734	2.94350678576333	FBgn0031010		protein_coding	32923
FBgn0025578	2452.51781317688	1.66989932939446	0.38860628916162	18.8837853557244	1.38928536956583e-05	0.000150324455664273	1052.91625644923	537.17302468388	FBgn0025578	Larval cuticle protein 9	protein_coding	37963
FBgn0031178	282.554196463674	2.16449926606951	0.500856124971601	18.881778418839	1.39074777174108e-05	0.000150324455664273	52.5371238429196	10.7947055664023	FBgn0031178		protein_coding	33123
FBgn0288742	23.3213269230388	-7.45115439745957	1.74396183510352	18.8770398732925	1.39420676274359e-05	0.000150517423977828	3.87638636610934e-10	2.54037842380208	FBgn0288742		protein_coding	NA
FBgn0026872	157.448053302154	1.10649029214452	0.257825046908379	18.8518100386116	1.41276975839624e-05	0.000152178842108985	14.702588122027	9.27383962703866	FBgn0026872		protein_coding	31099
FBgn0263241	316.904843600193	1.08329158904987	0.252545173235572	18.8515255732918	1.41298046437232e-05	0.000152178842108985	9.27170188852299	6.52973194602825	FBgn0263241	Molybdenum cofactor synthesis 1	protein_coding	39238
FBgn0031004	1378.35946340822	1.0633187506278	0.248648612476422	18.7716506138778	1.47341089775926e-05	0.000158119143240441	54.5326713332147	33.2671349306982	FBgn0031004		protein_coding	32917
FBgn0032943	159.737393418737	-1.27452347037451	0.288116855097548	18.764404520251	1.4790198217061e-05	0.000158531886252717	1.62843594163696	5.16558483107918	FBgn0032943	Tetraspanin 39D	protein_coding	35405
FBgn0042105	207.762018869677	1.75339445113892	0.409029787735148	18.7550123758951	1.48632184639473e-05	0.000159124909102712	11.2425024717277	3.84418439626491	FBgn0042105		protein_coding	59144
FBgn0011227	233.616960667223	1.3186346796849	0.308535590219457	18.7499329240723	1.49028599634656e-05	0.000159218336138134	156.144695364228	85.59074855561	FBgn0011227	oxen	protein_coding	45401
FBgn0051446	251.072847549848	1.47051167311567	0.3436428132601	18.7493578745467	1.49073545010907e-05	0.000159218336138134	25.3031862460287	11.1934177301783	FBgn0051446		protein_coding	318741
FBgn0034436	3482.74327822917	1.19365412845927	0.279593985326153	18.7235880076217	1.51101733286636e-05	0.000160811584313221	79.0125995150069	42.3764077775002	FBgn0034436		protein_coding	37221
FBgn0030615	1008.95613891263	1.29006371849277	0.302735006652682	18.6473578702014	1.57265059496635e-05	0.000167173130029934	30.3035654529324	16.3838803927955	FBgn0030615	Cytochrome P450 4s3	protein_coding	32444
FBgn0040259	522.650974312851	1.64833693487416	0.386148391666988	18.6323076516092	1.58511423092437e-05	0.000168299082393186	19.5162918532897	7.45650716298132	FBgn0040259	UDP-glycosyltransferase family 302 member C1	protein_coding	53510
FBgn0023525	110.841386393457	1.32259130963822	0.310352073518567	18.624419878639	1.59168595971094e-05	0.000168598725979746	7.20147751989089	3.94502133007061	FBgn0023525		protein_coding	31209
FBgn0026576	467.031009297025	1.04357895304818	0.24491188758416	18.6244844268776	1.5916320701917e-05	0.000168598725979746	16.0128145051065	10.0082349434766	FBgn0026576	Phosphatidylserine decarboxylase	protein_coding	42849
FBgn0051380	39.935643295478	-4.89753715025709	1.11075987834213	18.5464563893471	1.65813198610468e-05	0.000175224217991062	0.0760847294952538	2.82810926401486	FBgn0051380		protein_coding	318701
FBgn0035798	365.486266645473	2.09057944346064	0.489537950817465	18.458053528075	1.7368528636316e-05	0.000183112752668687	6.06173261061275	1.63064510599635	FBgn0035798	faulty attraction	protein_coding	38850
FBgn0003149	30203.8694141329	1.38797073503252	0.327742197541585	18.4127086508894	1.77867733779871e-05	0.00018730263815953	618.019371640767	308.2747627604	FBgn0003149	Paramyosin	protein_coding	39002
FBgn0085244	96.4951773461023	1.62919869607309	0.384309136498444	18.4100719701412	1.78114020927342e-05	0.000187342618736793	31.5189125113716	11.9548826477799	FBgn0085244		protein_coding	5740170
FBgn0037574	163.913328831913	1.12416735475327	0.265309208188183	18.3807248235558	1.80878515199452e-05	0.000189806357898328	6.90030198736593	4.46201741026471	FBgn0037574	Coenzyme Q biosynthesis protein 2	protein_coding	40988
FBgn0053966	135.935974238457	1.31421967174412	0.31018364834083	18.3816212785819	1.80793434519705e-05	0.000189806357898328	9.0803013132693	5.44281545306828	FBgn0053966		protein_coding	3885642
FBgn0053519	6328.60860046731	1.77614183038425	0.418863728872855	18.3480713672242	1.84005155258148e-05	0.000192413762934479	41.8777368837408	14.2049806632862	FBgn0053519	Unc-89	protein_coding	3346201
FBgn0040507	779.319188220597	1.04897357289217	0.24802149173016	18.3437032914263	1.84427504920093e-05	0.000192631422967061	11.5221850463018	8.18033903077971	FBgn0040507	Adenylyl cyclase X D	protein_coding	38284
FBgn0011211	27543.4301150061	1.3494742636975	0.319455094458243	18.3255651286749	1.86191728680108e-05	0.000193798867594932	841.080130881799	503.218907202014	FBgn0011211	bellwether	protein_coding	37617
FBgn0035607	446.287319680077	1.75958889899923	0.415284471871387	18.3266231815185	1.86088352212007e-05	0.000193798867594932	8.75314481450912	3.84185476102672	FBgn0035607		protein_coding	38619
